52.53.201.78 - - [27/Apr/2019:05:02:32 +0300] "GET / HTTP/1.1" 403 4897 "-" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
66.249.79.151 - - [27/Apr/2019:08:35:27 +0300] "GET /robots.txt HTTP/1.1" 404 208 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.149 - - [27/Apr/2019:08:35:28 +0300] "GET / HTTP/1.1" 403 4897 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
62.210.201.91 - - [28/Apr/2019:10:27:12 +0300] "GET / HTTP/1.1" 403 4897 "-" "Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.1; WOW64; Trident/6.0;)"
66.249.79.147 - - [29/Apr/2019:03:56:26 +0300] "GET /robots.txt HTTP/1.1" 404 208 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.151 - - [29/Apr/2019:03:56:26 +0300] "GET / HTTP/1.1" 403 4897 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
104.160.17.100 - - [30/Apr/2019:23:45:53 +0300] "GET / HTTP/1.1" 403 4897 "-" "Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:55.0) Gecko/20100101 Firefox/55.0"
180.250.241.198 - - [01/May/2019:00:17:06 +0300] "GET /wp-login.php HTTP/1.1" 404 210 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
85.248.227.164 - - [01/May/2019:08:06:10 +0300] "HEAD / HTTP/1.1" 403 - "http://hundejo.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.89 Safari/537.36"
185.2.5.12 - - [01/May/2019:09:49:35 +0300] "GET /wp-login.php HTTP/1.1" 404 210 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
66.249.79.149 - - [02/May/2019:03:56:27 +0300] "GET /robots.txt HTTP/1.1" 404 208 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
66.249.79.149 - - [02/May/2019:03:56:27 +0300] "GET / HTTP/1.1" 403 4897 "-" "Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
185.2.5.12 - - [04/May/2019:01:10:29 +0300] "GET /administrator/index.php HTTP/1.1" 404 221 "-" "Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:62.0) Gecko/20100101 Firefox/62.0"
178.212.195.36 - - [04/May/2019:09:38:19 +0300] "GET /wp-admin/install.php HTTP/1.1" 302 - "-" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:38:19 +0300] "GET /wp-admin/setup-config.php HTTP/1.1" 200 2959 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:38:19 +0300] "GET /wp-includes/css/buttons.min.css?ver=5.1.1 HTTP/1.1" 200 6134 "http://lilica.tk/wp-admin/setup-config.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:38:19 +0300] "GET /wp-admin/css/install.min.css?ver=5.1.1 HTTP/1.1" 200 5840 "http://lilica.tk/wp-admin/setup-config.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:38:19 +0300] "GET /wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1 HTTP/1.1" 200 10056 "http://lilica.tk/wp-admin/setup-config.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:38:19 +0300] "GET /wp-admin/js/language-chooser.min.js?ver=5.1.1 HTTP/1.1" 200 374 "http://lilica.tk/wp-admin/setup-config.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:38:19 +0300] "GET /wp-includes/js/jquery/jquery.js?ver=1.12.4 HTTP/1.1" 200 97183 "http://lilica.tk/wp-admin/setup-config.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:38:19 +0300] "GET /wp-admin/images/wordpress-logo.svg?ver=20131107 HTTP/1.1" 200 1521 "http://lilica.tk/wp-admin/css/install.min.css?ver=5.1.1" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:38:20 +0300] "GET /favicon.ico HTTP/1.1" 404 209 "-" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:38:26 +0300] "GET /wp-admin/setup-config.php?step=1&language=ru_RU HTTP/1.1" 200 3186 "http://lilica.tk/wp-admin/setup-config.php" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:39:00 +0300] "POST /wp-admin/setup-config.php?step=2 HTTP/1.1" 200 1552 "http://lilica.tk/wp-admin/setup-config.php?step=1&language=ru_RU" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:39:03 +0300] "GET /wp-admin/install.php?language=ru_RU HTTP/1.1" 200 7660 "http://lilica.tk/wp-admin/setup-config.php?step=2" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
178.212.195.36 - - [04/May/2019:09:39:04 +0300] "GET /wp-includes/css/dashicons.min.css?ver=5.1.1 HTTP/1.1" 200 46358 "http://lilica.tk/wp-admin/install.php?language=ru_RU" "Mozilla/5.0 (X11; Linux x86_64; rv:60.0) Gecko/20100101 Firefox/60.0"
